@RELATION training

@ATTRIBUTE ram REAL
@ATTRIBUTE cpuutilisation REAL
@ATTRIBUTE hostutilisation REAL
@ATTRIBUTE sla REAL
@ATTRIBUTE migration {0,1}

@DATA
870,0.927375,43,0.05336,0
1740,0.821664,15,0.0563,0
1740,0.394534,17,0.060898,0
1740,0.789973,33,0.047473,0
1740,0.786517,17,0.041021,0
1740,0.106062,4,0.040176,0
613,0.514571,5,0.045247,0
870,0.354513,19,0.049688,0
870,0.264084,13,0.047809,0
870,0.829484,40,0.054978,0
1740,0.776617,30,0.055325,0
1740,0.529479,10,0.055719,0
1740,0.409002,8,0.036104,0
870,0.240079,13,0.044089,0
1740,0.765314,32,0.041961,0
1740,0.146363,3,0.034542,0
1740,0.076563,2,0.027173,0
613,0.313736,3,0.045496,0
1740,0.921332,39,0.067186,0
1740,0.544483,25,0.031225,0
1740,0.617182,28,0.063065,0
1740,0.941976,22,0.036222,0
1740,0.611506,14,0.060225,0
1740,0.119847,3,0.022858,0
870,0.708463,31,0.049053,0
1740,0.596905,21,0.036746,0
1740,0.361534,13,0.051557,0
1740,0.659842,23,0.043134,0
613,0.030037,0,0.037242,0
613,0.176163,2,0.049972,0
613,0.5916,5,0.029657,0
613,0.340246,3,0.048181,0
870,0.708463,32,0.049053,0
1740,0.596905,21,0.036746,0
1740,0.361534,13,0.051557,0
1740,0.659842,24,0.043134,0
613,0.176163,2,0.049972,0
613,0.5916,5,0.029657,0
613,0.340246,3,0.048181,0
870,0.708463,32,0.049053,0
1740,0.596905,21,0.036746,0
1740,0.361534,13,0.051557,0
1740,0.659842,24,0.043134,0
613,0.5916,5,0.029657,0
613,0.340246,3,0.048181,0
870,0.708463,32,0.049053,0
1740,0.596905,22,0.036746,0
1740,0.361534,13,0.051557,0
1740,0.659842,24,0.043134,0
613,0.340246,3,0.048181,0
870,0.708463,34,0.049053,0
1740,0.596905,23,0.036746,0
1740,0.361534,14,0.051557,0
1740,0.659842,25,0.043134,0
1740,0.596905,24,0.036746,0
1740,0.361534,14,0.051557,0
1740,0.659842,26,0.043134,0
1740,0.261541,12,0.061556,0
1740,0.375768,9,0.047392,0
870,0.456532,26,0.037502,0
1740,0.977333,23,0.015387,0
870,0.637414,18,0.045163,0
1740,0.820133,9,0.025769,0
870,0.646924,19,0.061245,0
1740,0.030755,0,0.031193,0
613,0.93564,5,0.051372,0
613,0.160797,1,0.034709,0
613,0.926161,5,0.034026,0
870,0.518036,15,0.055019,0
1740,0.977333,23,0.015387,0
870,0.637414,19,0.045163,0
1740,0.820133,10,0.025769,0
870,0.646924,19,0.061245,0
1740,0.030755,0,0.031193,0
613,0.160797,1,0.034709,0
613,0.926161,6,0.034026,0
870,0.518036,16,0.055019,0
1740,0.977333,25,0.015387,0
870,0.637414,20,0.045163,0
1740,0.820133,10,0.025769,0
870,0.646924,21,0.061245,0
1740,0.030755,0,0.031193,0
613,0.926161,6,0.034026,0
870,0.518036,16,0.055019,0
1740,0.977333,25,0.015387,0
870,0.637414,20,0.045163,0
1740,0.820133,11,0.025769,0
870,0.646924,21,0.061245,0
1740,0.030755,0,0.031193,0
870,0.518036,17,0.055019,0
1740,0.977333,27,0.015387,0
1740,0.820133,11,0.025769,0
870,0.646924,22,0.061245,0
1740,0.030755,0,0.031193,0
870,0.518036,18,0.055019,0
613,0.703947,7,0.044183,0
870,0.851253,41,0.048292,0
1740,0.494388,19,0.043122,0
1740,0.20831,8,0.049248,0
870,0.159243,8,0.061731,0
1740,0.385148,7,0.039268,0
870,0.68887,31,0.042989,0
1740,0.904647,16,0.039975,0
1740,0.77698,28,0.045166,0
1740,0.064555,1,0.042565,0
1740,0.12201,2,0.036159,0
1740,0.752214,14,0.029519,0
1740,0.904647,18,0.039975,0
1740,0.77698,30,0.045166,0
1740,0.064555,1,0.042565,0
1740,0.12201,2,0.036159,0
1740,0.752214,15,0.029519,0
613,0.453032,3,0.03052,0
870,0.831858,31,0.032601,0
870,0.978011,37,0.049715,0
870,0.488876,19,0.027744,0
613,0.560887,4,0.038563,0
870,0.831858,33,0.032601,0
870,0.978011,39,0.049715,0
870,0.488876,20,0.027744,0
613,0.560887,4,0.038563,0
870,0.831858,35,0.032601,0
870,0.978011,41,0.049715,0
870,0.488876,20,0.027744,0
870,0.978011,43,0.049715,0
870,0.488876,21,0.027744,0
870,0.371896,20,0.055267,0
870,0.692455,37,0.036977,0
1740,0.581371,25,0.054552,0
1740,0.838062,18,0.04512,0
870,0.692455,37,0.036977,0
1740,0.581371,25,0.054552,0
1740,0.838062,18,0.04512,0
1740,0.326818,9,0.043157,0
1740,0.302639,4,0.03111,0
870,0.9349,31,0.03776,0
870,0.824135,27,0.063416,0
613,0.057957,0,0.052169,0
613,0.792716,6,0.042252,0
870,0.917243,35,0.046975,0
1740,0.56325,8,0.058914,0
1740,0.052567,1,0.047253,0
870,0.167063,6,0.048106,0
613,0.67278,5,0.034304,0
613,0.940688,7,0.035754,0
1740,0.932925,14,0.02889,0
1740,0.819685,12,0.02272,0
1740,0.766678,27,0.043761,0
1740,0.425572,8,0.034591,0
1740,0.791044,28,0.026438,0
870,0.711975,32,0.034981,0
870,0.850587,30,0.059778,0
870,0.903583,31,0.065602,0
1740,0.573568,16,0.038536,0
613,0.376502,3,0.054468,0
1740,0.65166,18,0.043476,0
870,0.850587,30,0.059778,0
870,0.903583,32,0.065602,0
1740,0.573568,16,0.038536,0
1740,0.65166,19,0.043476,0
870,0.903583,33,0.065602,0
1740,0.573568,17,0.038536,0
1740,0.65166,19,0.043476,0
870,0.270724,9,0.049145,0
870,0.900325,30,0.023464,0
870,0.954671,32,0.070747,0
870,0.803536,27,0.055672,0
870,0.900325,31,0.023464,0
870,0.954671,33,0.070747,0
870,0.803536,27,0.055672,0
1740,0.816833,36,0.045441,0
1740,0.697694,31,0.036129,0
1740,0.299195,13,0.038789,0
1740,0.666543,15,0.036442,0
1740,0.697694,32,0.036129,0
1740,0.299195,14,0.038789,0
1740,0.666543,16,0.036442,0
1740,0.352514,8,0.03169,0
1740,0.809092,19,0.04141,0
1740,0.375587,9,0.041889,0
1740,0.396877,9,0.050891,0
870,0.422872,25,0.047193,0
1740,0.003536,0,0.035091,0
1740,0.820053,26,0.017478,0
1740,0.832761,13,0.028256,0
1740,0.935421,15,0.031768,0
870,0.785795,31,0.056343,0
870,0.582365,22,0.048257,0
1740,0.610705,19,0.042567,0
1740,0.396426,12,0.049185,0
870,0.924205,35,0.061387,0
1740,0.398809,6,0.038987,0
1740,0.610705,20,0.042567,0
1740,0.396426,13,0.049185,0
870,0.924205,37,0.061387,0
1740,0.398809,6,0.038987,0
1740,0.955552,39,0.029638,0
1740,0.226264,5,0.053212,0
870,0.994446,51,0.033521,0
613,0.644001,6,0.034417,0
870,0.712796,32,0.058311,0
1740,0.873588,16,0.018229,0
1740,0.63406,11,0.040501,0
1740,0.466647,8,0.02705,0
613,0.191498,2,0.023934,0
1740,0.583002,21,0.039122,0
1740,0.257731,6,0.034508,0
1740,0.598952,15,0.042832,0
1740,0.568485,14,0.042007,0
870,0.753634,24,0.06128,0
1740,0.989898,25,0.051946,0
1740,0.676489,8,0.040025,0
613,0.931125,6,0.048447,0
1740,0.257731,7,0.034508,0
1740,0.598952,15,0.042832,0
1740,0.568485,14,0.042007,0
870,0.753634,24,0.06128,0
1740,0.989898,25,0.051946,0
1740,0.676489,9,0.040025,0
1740,0.257731,7,0.034508,0
1740,0.598952,16,0.042832,0
1740,0.568485,15,0.042007,0
1740,0.989898,27,0.051946,0
1740,0.676489,9,0.040025,0
870,0.959772,60,0.059364,0
870,0.277109,17,0.035395,0
1740,0.188794,9,0.02585,0
1740,0.467724,12,0.031131,0
870,0.277109,18,0.035395,0
1740,0.188794,10,0.02585,0
1740,0.467724,12,0.031131,0
1740,0.793351,48,0.043072,0
1740,0.084797,5,0.049636,0
1740,0.582081,18,0.055493,0
1740,0.562018,17,0.046584,0
870,0.626069,24,0.05284,0
870,0.164127,6,0.057543,0
1740,0.793031,12,0.038186,0
870,0.9128,35,0.048439,0
1740,0.446688,7,0.025626,0
1740,0.459915,7,0.035967,0
870,0.164127,7,0.057543,0
1740,0.793031,13,0.038186,0
870,0.9128,38,0.048439,0
1740,0.446688,7,0.025626,0
1740,0.459915,8,0.035967,0
870,0.919868,43,0.042677,0
1740,0.261733,10,0.041372,0
1740,0.733996,14,0.033915,0
1740,0.96611,18,0.027128,0
1740,0.183839,7,0.066001,0
1740,0.261733,11,0.041372,0
1740,0.733996,15,0.033915,0
1740,0.96611,20,0.027128,0
1740,0.183839,8,0.066001,0
870,0.017297,1,0.076636,0
870,0.969772,42,0.050768,0
1740,0.960308,17,0.059282,0
613,0.968194,9,0.042482,0
870,0.257905,12,0.047149,0
1740,0.962468,18,0.058936,0
1740,0.043956,1,0.047341,0
870,0.609446,29,0.048169,0
613,0.023976,0,0.034456,0
613,0.572172,5,0.035948,0
1740,0.745419,14,0.029073,0
1740,0.615005,12,0.023076,0
870,0.257905,12,0.047149,0
1740,0.962468,18,0.058936,0
1740,0.043956,1,0.047341,0
870,0.609446,29,0.048169,0
613,0.023976,0,0.034456,0
613,0.572172,5,0.035948,0
1740,0.745419,14,0.029073,0
1740,0.615005,12,0.023076,0
1740,0.754363,22,0.036971,0
1740,0.85392,12,0.029006,0
1740,0.703922,10,0.039595,0
1740,0.500697,14,0.032006,0
1740,0.73861,11,0.034445,0
1740,0.145544,4,0.048406,0
870,0.543626,37,0.040246,0
1740,0.48185,26,0.056503,0
1740,0.074176,4,0.037085,0
1740,0.789786,22,0.052596,0
613,0.531321,7,0.054447,0
870,0.197187,11,0.041607,0
1740,0.772303,17,0.037874,0
1740,0.634665,28,0.044412,0
1740,0.38438,8,0.044478,0
870,0.496157,27,0.029854,0
613,0.269226,3,0.048593,0
870,0.197187,11,0.041607,0
1740,0.772303,18,0.037874,0
1740,0.634665,30,0.044412,0
1740,0.38438,9,0.044478,0
870,0.496157,29,0.029854,0
1740,0.772303,19,0.037874,0
1740,0.634665,31,0.044412,0
1740,0.38438,9,0.044478,0
870,0.496157,30,0.029854,0
1740,0.909356,34,0.051168,0
1740,0.783688,29,0.042892,0
1740,0.077049,1,0.05435,0
1740,0.7143,13,0.041337,0
1740,0.419327,8,0.038027,0
870,0.40098,18,0.067642,0
1740,0.957714,35,0.038102,0
1740,0.815838,15,0.048722,0
1740,0.222536,4,0.039546,0
1740,0.296639,5,0.038728,0
1740,0.369651,7,0.052363,0
1740,0.419327,8,0.038027,0
1740,0.957714,38,0.038102,0
1740,0.815838,16,0.048722,0
1740,0.222536,4,0.039546,0
1740,0.296639,6,0.038728,0
1740,0.369651,7,0.052363,0
870,0.909427,48,0.070679,0
870,0.893225,47,0.055594,0
613,0.352293,4,0.040982,0
613,0.677002,7,0.041476,0
870,0.639572,34,0.052622,0
870,0.825959,44,0.051254,0
870,0.054212,3,0.02822,0
1740,0.70326,14,0.031358,0
1740,0.594118,12,0.040771,0
1740,0.237016,5,0.041822,0
1740,0.713303,14,0.0505,0
1740,0.466726,9,0.034695,0
613,0.133878,1,0.05109,0
613,0.623554,5,0.03545,0
870,0.870843,37,0.054205,0
1740,0.590129,20,0.041869,0
1740,0.170095,3,0.032613,0
870,0.696357,29,0.046873,0
613,0.623554,6,0.03545,0
870,0.870843,39,0.054205,0
1740,0.590129,21,0.041869,0
1740,0.170095,3,0.032613,0
870,0.696357,31,0.046873,0
870,0.870843,39,0.054205,0
1740,0.590129,21,0.041869,0
1740,0.170095,3,0.032613,0
870,0.696357,31,0.046873,0
870,0.885097,37,0.058044,0
1740,0.641904,11,0.018174,0
1740,0.935209,16,0.040108,0
1740,0.627997,11,0.026861,0
613,0.798447,7,0.023683,0
1740,0.484151,16,0.038974,0
870,0.885097,38,0.058044,0
1740,0.641904,11,0.018174,0
1740,0.935209,16,0.040108,0
1740,0.627997,11,0.026861,0
1740,0.484151,17,0.038974,0
1740,0.872357,21,0.046417,0
1740,0.922203,22,0.042487,0
1740,0.808825,10,0.049729,0
1740,0.9107,22,0.024288,0
1740,0.544707,13,0.049242,0
1740,0.73044,9,0.03302,0
1740,0.922203,23,0.042487,0
1740,0.808825,10,0.049729,0
1740,0.9107,23,0.024288,0
1740,0.544707,14,0.049242,0
1740,0.73044,9,0.03302,0
1740,0.808825,13,0.049729,0
1740,0.9107,29,0.024288,0
1740,0.544707,17,0.049242,0
1740,0.73044,12,0.03302,0
613,0.064246,1,0.032713,0
1740,0.240141,10,0.059574,0
1740,0.833343,33,0.037373,0
870,0.72557,36,0.070513,0
1740,0.93618,19,0.036905,0
870,0.84456,34,0.058391,0
1740,0.610706,20,0.022582,0
1740,0.329061,11,0.046095,0
870,0.8444,42,0.05586,0
1740,0.021624,0,0.028178,0
1740,0.768313,31,0.058704,0
1740,0.211534,4,0.049875,0
613,0.704244,7,0.041703,0
1740,0.129221,3,0.030511,0
1740,0.061434,1,0.034842,0
1740,0.222311,4,0.02466,0
613,0.006388,0,0.043334,0
1740,0.805914,29,0.042988,0
1740,0.132981,2,0.030563,0
870,0.654757,29,0.037462,0
870,0.715325,32,0.062302,0
1740,0.260218,9,0.038816,0
613,0.880521,8,0.03658,0
613,0.374922,3,0.030637,0
870,0.631173,29,0.057628,0
1740,0.810453,29,0.028438,0
613,0.314308,3,0.048124,0
613,0.907609,8,0.035963,0
613,0.724849,7,0.036837,0
870,0.554219,30,0.050643,0
1740,0.949031,20,0.059152,0
870,0.544086,21,0.04667,0
1740,0.942836,15,0.058833,0
1740,0.562943,9,0.047124,0
870,0.62866,24,0.0477,0
613,0.558991,4,0.035874,0
1740,0.772665,12,0.028742,0
1740,0.929711,14,0.023038,0
870,0.544086,21,0.04667,0
1740,0.942836,15,0.058833,0
1740,0.562943,9,0.047124,0
870,0.62866,24,0.0477,0
1740,0.772665,12,0.028742,0
1740,0.929711,14,0.023038,0
1740,0.942836,15,0.058833,0
1740,0.562943,9,0.047124,0
870,0.62866,26,0.0477,0
1740,0.772665,13,0.028742,0
1740,0.929711,15,0.023038,0
1740,0.707299,32,0.038268,0
1740,0.632512,29,0.043017,0
1740,0.304605,7,0.03619,0
1740,0.913736,21,0.061502,0
1740,0.439043,5,0.04832,0
870,0.769796,22,0.038503,0
870,0.607745,17,0.06147,0
1740,0.786975,9,0.046629,0
1740,0.993994,23,0.040596,0
1740,0.913736,22,0.061502,0
1740,0.439043,5,0.04832,0
870,0.607745,18,0.06147,0
1740,0.786975,9,0.046629,0
1740,0.993994,23,0.040596,0
1740,0.913736,28,0.061502,0
1740,0.439043,7,0.04832,0
1740,0.786975,12,0.046629,0
1740,0.993994,30,0.040596,0
613,0.833995,10,0.040933,0
870,0.410952,25,0.042369,0
870,0.676062,41,0.050653,0
1740,0.840371,20,0.035199,0
613,0.296386,3,0.029795,0
1740,0.223605,4,0.031208,0
1740,0.376203,13,0.048266,0
1740,0.909216,33,0.061432,0
613,0.566833,5,0.044052,0
870,0.783011,35,0.051014,0
1740,0.223605,4,0.031208,0
1740,0.376203,15,0.048266,0
1740,0.909216,35,0.061432,0
613,0.566833,5,0.044052,0
870,0.783011,38,0.051014,0
1740,0.223605,4,0.031208,0
1740,0.376203,15,0.048266,0
1740,0.909216,36,0.061432,0
870,0.783011,39,0.051014,0
1740,0.223605,5,0.031208,0
1740,0.376203,16,0.048266,0
1740,0.909216,38,0.061432,0
613,0.324496,3,0.044297,0
870,0.770782,33,0.039929,0
1740,0.202184,7,0.060323,0
1740,0.673633,23,0.045529,0
613,0.66373,6,0.033327,0
613,0.569781,5,0.032449,0
1740,0.293492,5,0.035658,0
1740,0.656326,11,0.031716,0
1740,0.754238,26,0.041699,0
1740,0.462066,8,0.032301,0
870,0.840182,36,0.04685,0
870,0.91271,35,0.065831,0
1740,0.691747,21,0.04423,0
1740,0.92815,28,0.03622,0
1740,0.259118,8,0.044653,0
613,0.566898,4,0.042354,0
870,0.91271,36,0.065831,0
1740,0.691747,22,0.04423,0
1740,0.92815,29,0.03622,0
1740,0.259118,8,0.044653,0
1740,0.898866,38,0.042248,0
1740,0.219764,9,0.048801,0
1740,0.201187,4,0.038509,0
870,0.451671,24,0.034215,0
613,0.931186,10,0.047451,0
870,0.402365,21,0.031701,0
1740,0.828225,35,0.036325,0
1740,0.779433,17,0.02237,0
1740,0.346355,15,0.01754,0
870,0.402365,22,0.031701,0
1740,0.828225,36,0.036325,0
1740,0.779433,17,0.02237,0
1740,0.346355,15,0.01754,0
1740,0.997602,44,0.027641,0
1740,0.661119,14,0.032177,0
870,0.096299,5,0.06391,0
1740,0.788857,34,0.062284,0
613,0.208436,2,0.068077,0
870,0.136571,6,0.032864,0
870,0.597029,27,0.046008,0
870,0.502681,22,0.057926,0
1740,0.902753,32,0.033173,0
613,0.398614,4,0.033165,0
870,0.136571,7,0.032864,0
870,0.597029,29,0.046008,0
870,0.502681,24,0.057926,0
1740,0.902753,35,0.033173,0
613,0.398614,4,0.033165,0
870,0.136571,7,0.032864,0
870,0.597029,29,0.046008,0
870,0.502681,25,0.057926,0
1740,0.902753,35,0.033173,0
613,0.71224,6,0.042599,0
870,0.510525,22,0.036676,0
1740,0.704602,24,0.058999,0
1740,0.381594,7,0.052151,0
1740,0.509263,17,0.032496,0
613,0.498465,4,0.046429,0
613,0.968333,8,0.030678,0
613,0.301574,3,0.040022,0
613,0.40748,3,0.055657,0
870,0.510525,23,0.036676,0
1740,0.704602,25,0.058999,0
1740,0.381594,7,0.052151,0
1740,0.509263,18,0.032496,0
613,0.498465,5,0.046429,0
613,0.968333,9,0.030678,0
613,0.301574,3,0.040022,0
613,0.40748,4,0.055657,0
870,0.878795,34,0.043836,0
870,0.953086,37,0.073725,0
870,0.605652,24,0.048259,0
870,0.953086,39,0.073725,0
870,0.605652,25,0.048259,0
870,0.355418,18,0.059238,0
1740,0.419696,9,0.040533,0
870,0.81345,42,0.051218,0
1740,0.461599,10,0.028394,0
1740,0.861763,18,0.037587,0
1740,0.419696,9,0.040533,0
870,0.81345,44,0.051218,0
1740,0.461599,10,0.028394,0
1740,0.861763,18,0.037587,0
1740,0.983685,34,0.042593,0
1740,0.337647,6,0.030277,0
870,0.866701,37,0.06223,0
1740,0.530914,8,0.028561,0
1740,0.274047,4,0.039529,0
1740,0.769081,23,0.031699,0
1740,0.597791,9,0.033945,0
1740,0.929177,28,0.047081,0
1740,0.928872,47,0.045747,0
870,0.604544,39,0.038622,0
1740,0.477419,26,0.043376,0
1740,0.557942,15,0.034384,0
1740,0.568413,31,0.026406,0
1740,0.359768,10,0.031141,0
870,0.732064,32,0.051813,0
870,0.564804,25,0.069665,0
1740,0.73392,25,0.024284,0
1740,0.975854,17,0.031021,0
870,0.564804,25,0.069665,0
1740,0.73392,26,0.024284,0
1740,0.975854,17,0.031021,0
1740,0.490858,21,0.03556,0
870,0.779377,42,0.050782,0
1740,0.836874,18,0.026765,0
1740,0.637059,14,0.039894,0
613,0.237292,2,0.030133,0
613,0.993535,10,0.032151,0
870,0.633908,32,0.0537,0
1740,0.58232,23,0.038371,0
1740,0.08178,3,0.052279,0
1740,0.86208,17,0.029023,0
613,0.365659,4,0.044554,0
870,0.697988,30,0.042171,0
1740,0.784674,27,0.036689,0
870,0.479385,21,0.046103,0
1740,0.220072,8,0.040928,0
613,0.959324,8,0.032486,0
870,0.697988,32,0.042171,0
1740,0.784674,29,0.036689,0
870,0.479385,22,0.046103,0
1740,0.220072,8,0.040928,0
1740,0.456774,12,0.037304,0
1740,0.452465,23,0.037537,0
1740,0.62188,16,0.047762,0
1740,0.152481,4,0.038875,0
1740,0.934619,24,0.038134,0
1740,0.287916,7,0.051606,0
613,0.633845,8,0.043065,0
613,0.765608,6,0.024835,0
1740,0.993782,32,0.053862,0
1740,0.659329,21,0.043772,0
1740,0.42609,14,0.036647,0
613,0.831785,7,0.042705,0
1740,0.840969,13,0.034661,0
1740,0.457046,7,0.038931,0
1740,0.993782,32,0.053862,0
1740,0.659329,21,0.043772,0
1740,0.42609,14,0.036647,0
613,0.831785,7,0.042705,0
1740,0.840969,13,0.034661,0
1740,0.457046,7,0.038931,0
870,0.966765,26,0.068143,0
870,0.985122,26,0.049261,0
613,0.736909,4,0.039123,0
613,0.632636,3,0.05794,0
613,0.478905,3,0.040017,0
870,0.973842,26,0.088335,0
613,0.900859,5,0.041213,0
613,0.774297,4,0.047777,0
870,0.966765,27,0.068143,0
870,0.985122,27,0.049261,0
613,0.632636,3,0.05794,0
613,0.478905,3,0.040017,0
870,0.973842,27,0.088335,0
613,0.900859,5,0.041213,0
613,0.774297,4,0.047777,0
870,0.966765,28,0.068143,0
870,0.985122,28,0.049261,0
613,0.478905,3,0.040017,0
870,0.973842,28,0.088335,0
613,0.900859,5,0.041213,0
613,0.774297,4,0.047777,0
870,0.966765,29,0.068143,0
870,0.985122,29,0.049261,0
870,0.973842,29,0.088335,0
613,0.900859,5,0.041213,0
613,0.774297,5,0.047777,0
870,0.966765,30,0.068143,0
870,0.985122,30,0.049261,0
870,0.973842,30,0.088335,0
613,0.774297,5,0.047777,0
870,0.966765,31,0.068143,0
870,0.985122,32,0.049261,0
870,0.973842,32,0.088335,0
870,0.985122,34,0.049261,0
870,0.973842,33,0.088335,0
1740,0.410415,7,0.041709,0
1740,0.877139,15,0.041797,0
1740,0.187202,3,0.043672,0
1740,0.574537,10,0.038364,0
1740,0.323387,5,0.039421,0
1740,0.564248,9,0.064773,0
870,0.090256,4,0.049671,0
870,0.808259,33,0.033209,0
1740,0.115255,4,0.043952,0
613,0.679261,6,0.036554,0
1740,0.410415,7,0.041709,0
1740,0.877139,15,0.041797,0
1740,0.187202,3,0.043672,0
1740,0.574537,10,0.038364,0
1740,0.323387,6,0.039421,0
1740,0.564248,10,0.064773,0
870,0.090256,4,0.049671,0
870,0.808259,35,0.033209,0
1740,0.115255,4,0.043952,0
613,0.106699,1,0.040749,0
870,0.739076,41,0.051602,0
870,0.488356,27,0.050571,0
870,0.26578,15,0.028072,0
1740,0.167192,4,0.024355,0
1740,0.239777,5,0.048941,0
1740,0.881698,15,0.017722,0
1740,0.927436,15,0.039377,0
1740,0.954198,16,0.026455,0
1740,0.792865,26,0.038745,0
1740,0.460129,15,0.046836,0
870,0.067959,4,0.037853,0
1740,0.8771,38,0.059278,0
1740,0.871969,19,0.05275,0
1740,0.356055,15,0.032842,0
613,0.759469,8,0.031664,0
613,0.522432,6,0.040781,0
613,0.641011,7,0.056434,0
870,0.067959,4,0.037853,0
1740,0.8771,39,0.059278,0
1740,0.871969,20,0.05275,0
1740,0.356055,16,0.032842,0
613,0.522432,6,0.040781,0
613,0.641011,7,0.056434,0
870,0.69197,27,0.055409,0
1740,0.289938,5,0.027539,0
1740,0.957907,30,0.058059,0
1740,0.409588,6,0.049255,0
1740,0.50529,8,0.030078,0
1740,0.88971,14,0.034164,0
1740,0.227259,4,0.02432,0
613,0.104388,1,0.042571,0
870,0.69197,29,0.055409,0
1740,0.289938,5,0.027539,0
1740,0.957907,32,0.058059,0
1740,0.409588,7,0.049255,0
1740,0.50529,8,0.030078,0
1740,0.88971,15,0.034164,0
1740,0.227259,4,0.02432,0
1740,0.289938,5,0.027539,0
1740,0.957907,32,0.058059,0
1740,0.409588,7,0.049255,0
1740,0.50529,8,0.030078,0
1740,0.88971,15,0.034164,0
1740,0.227259,4,0.02432,0
1740,0.495549,18,0.042476,0
1740,0.633248,23,0.048182,0
1740,0.393436,7,0.053993,0
1740,0.487787,9,0.044931,0
1740,0.790197,28,0.048485,0
613,0.839805,8,0.046802,0
1740,0.877202,27,0.040961,0
613,0.647765,5,0.032142,0
870,0.603506,23,0.059265,0
1740,0.603703,19,0.030778,0
613,0.996768,8,0.049134,0
613,0.452826,3,0.036546,0
613,0.885915,7,0.037431,0
613,0.386018,3,0.043043,0
1740,0.877202,29,0.040961,0
870,0.603506,25,0.059265,0
1740,0.603703,20,0.030778,0
613,0.996768,8,0.049134,0
613,0.452826,4,0.036546,0
613,0.885915,7,0.037431,0
613,0.386018,3,0.043043,0
1740,0.877202,30,0.040961,0
870,0.603506,26,0.059265,0
1740,0.603703,21,0.030778,0
613,0.452826,4,0.036546,0
613,0.885915,8,0.037431,0
613,0.386018,3,0.043043,0
1740,0.877202,33,0.040961,0
870,0.603506,28,0.059265,0
1740,0.603703,23,0.030778,0
613,0.885915,8,0.037431,0
613,0.386018,4,0.043043,0
1740,0.176372,7,0.053446,0
1740,0.806145,32,0.043606,0
1740,0.766336,31,0.036526,0
1740,0.663055,13,0.034537,0
1740,0.705791,14,0.038623,0
870,0.898332,39,0.057857,0
1740,0.361746,13,0.035444,0
1740,0.912076,32,0.046342,0
1740,0.143325,3,0.0338,0
613,0.985436,9,0.041346,0
870,0.898332,41,0.057857,0
1740,0.361746,13,0.035444,0
1740,0.912076,34,0.046342,0
1740,0.143325,3,0.0338,0
1740,0.727763,8,0.041341,0
1740,0.87302,10,0.041362,0
1740,0.075044,1,0.043316,0
1740,0.437239,5,0.038143,0
1740,0.313325,4,0.039247,0
1740,0.944512,11,0.064473,0
870,0.507391,14,0.033152,0
1740,0.914442,21,0.043616,0
1740,0.727763,11,0.041341,0
1740,0.87302,13,0.041362,0
1740,0.075044,1,0.043316,0
1740,0.437239,7,0.038143,0
1740,0.313325,5,0.039247,0
1740,0.944512,15,0.064473,0
1740,0.914442,28,0.043616,0
870,0.867965,30,0.051521,0
870,0.674846,23,0.050215,0
870,0.896728,30,0.027638,0
1740,0.485952,7,0.024218,0
1740,0.282648,4,0.04869,0
870,0.674846,25,0.050215,0
870,0.896728,33,0.027638,0
1740,0.485952,7,0.024218,0
1740,0.282648,4,0.04869,0
870,0.822414,36,0.041709,0
870,0.805854,36,0.049581,0
1740,0.910534,16,0.034381,0
613,0.565987,5,0.036193,0
870,0.822414,39,0.041709,0
870,0.805854,38,0.049581,0
1740,0.910534,17,0.034381,0
870,0.39453,18,0.039297,0
1740,0.712012,26,0.059111,0
1740,0.762782,28,0.045101,0
613,0.246617,2,0.033385,0
613,0.602007,6,0.031989,0
1740,0.221341,4,0.035162,0
1740,0.418534,8,0.031503,0
870,0.39453,20,0.039297,0
1740,0.712012,28,0.059111,0
1740,0.762782,31,0.045101,0
613,0.602007,6,0.031989,0
1740,0.221341,4,0.035162,0
1740,0.418534,8,0.031503,0
870,0.39453,20,0.039297,0
1740,0.712012,29,0.059111,0
1740,0.762782,31,0.045101,0
1740,0.221341,5,0.035162,0
1740,0.418534,9,0.031503,0
1740,0.430944,13,0.048151,0
1740,0.618606,19,0.038265,0
1740,0.153998,5,0.037074,0
1740,0.752692,23,0.069729,0
1740,0.344364,5,0.035355,0
613,0.179217,1,0.035726,0
1740,0.858427,26,0.066893,0
1740,0.110416,2,0.05857,0
1740,0.430944,14,0.048151,0
1740,0.618606,20,0.038265,0
1740,0.153998,5,0.037074,0
1740,0.752692,24,0.069729,0
1740,0.344364,6,0.035355,0
1740,0.858427,28,0.066893,0
1740,0.110416,2,0.05857,0
1740,0.196168,6,0.046123,0
1740,0.670305,21,0.037565,0
1740,0.597308,18,0.046556,0
870,0.435224,17,0.035518,0
1740,0.317954,8,0.032892,0
1740,0.273718,4,0.054851,0
870,0.389676,13,0.034387,0
870,0.890769,29,0.058029,0
613,0.109895,1,0.040533,0
870,0.732184,24,0.043297,0
870,0.561213,19,0.073729,0
1740,0.317954,9,0.032892,0
1740,0.273718,4,0.054851,0
870,0.389676,13,0.034387,0
870,0.890769,30,0.058029,0
870,0.732184,25,0.043297,0
